,analysis_sample_rate,danceability,duration
4706,22050,0.0,107.41506
4707,22050,0.0,223.00689
4708,22050,0.0,336.77016
4709,22050,0.0,235.78077
4710,22050,0.0,266.57914
4711,22050,0.0,249.93914
4712,22050,0.0,299.88526
4713,22050,0.0,240.27383
4714,22050,0.0,168.77669
4715,22050,0.0,105.69098
4716,22050,0.0,350.11873
4717,22050,0.0,223.26812
4718,22050,0.0,231.81016
4719,22050,0.0,195.73506
4720,22050,0.0,252.81261
4721,22050,0.0,310.33424
4722,22050,0.0,296.04526
4723,22050,0.0,169.63873
4724,22050,0.0,364.38159
4725,22050,0.0,313.88689
4726,22050,0.0,177.3971
4727,22050,0.0,240.3522
4728,22050,0.0,194.53342
4729,22050,0.0,147.82649
4730,22050,0.0,183.03955
4731,22050,0.0,200.25424
4732,22050,0.0,305.3971
4733,22050,0.0,377.25995
4734,22050,0.0,351.60771
4735,22050,0.0,211.35628
4736,22050,0.0,175.38567
4737,22050,0.0,215.61424
4738,22050,0.0,212.06159
4739,22050,0.0,209.89342
4740,22050,0.0,171.38893
4741,22050,0.0,273.24036
4742,22050,0.0,239.20281
4743,22050,0.0,132.25751
4744,22050,0.0,285.43955
4745,22050,0.0,160.62649
4746,22050,0.0,460.79955
4747,22050,0.0,249.75628
4748,22050,0.0,142.49751
4749,22050,0.0,177.91955
4750,22050,0.0,169.22077
4751,22050,0.0,513.56689
4752,22050,0.0,182.22975
4753,22050,0.0,218.93179
4754,22050,0.0,410.06975
4755,22050,0.0,236.82567
4756,22050,0.0,342.59546
4757,22050,0.0,231.31383
4758,22050,0.0,291.21261
4759,22050,0.0,217.41669
4760,22050,0.0,533.34159
4761,22050,0.0,187.0624
4762,22050,0.0,130.53342
4763,22050,0.0,193.01832
4764,22050,0.0,169.84771
4765,22050,0.0,372.27057
4766,22050,0.0,301.13914
4767,22050,0.0,203.15383
4768,22050,0.0,138.762
4769,22050,0.0,197.642
4770,22050,0.0,247.77098
4771,22050,0.0,331.88526
4772,22050,0.0,257.95873
4773,22050,0.0,601.3122
4774,22050,0.0,195.00363
4775,22050,0.0,467.43465
4776,22050,0.0,253.28281
4777,22050,0.0,328.72444
4778,22050,0.0,540.49914
4779,22050,0.0,197.90322
4780,22050,0.0,262.79138
4781,22050,0.0,32.91383
4782,22050,0.0,152.00608
4783,22050,0.0,173.13914
4784,22050,0.0,474.06975
4785,22050,0.0,294.00771
4786,22050,0.0,467.53914
4787,22050,0.0,740.46649
4788,22050,0.0,192.10404
4789,22050,0.0,182.77832
4790,22050,0.0,327.18322
4791,22050,0.0,25.57342
4792,22050,0.0,29.33506
4793,22050,0.0,486.94812
4794,22050,0.0,191.242
4795,22050,0.0,222.74567
4796,22050,0.0,201.09016
4797,22050,0.0,195.65669
4798,22050,0.0,329.63873
4799,22050,0.0,143.35955
4800,22050,0.0,216.65914
4801,22050,0.0,242.62485
4802,22050,0.0,147.93098
4803,22050,0.0,232.04526
4804,22050,0.0,280.89424
4805,22050,0.0,170.44853
4806,22050,0.0,403.19955
4807,22050,0.0,364.5122
4808,22050,0.0,88.86812
4809,22050,0.0,203.57179
4810,22050,0.0,265.29914
4811,22050,0.0,52.11383
4812,22050,0.0,225.90649
4813,22050,0.0,100.362
4814,22050,0.0,258.48118
4815,22050,0.0,141.40036
4816,22050,0.0,435.93098
4817,22050,0.0,186.61832
4818,22050,0.0,113.97179
4819,22050,0.0,170.26567
4820,22050,0.0,234.16118
4821,22050,0.0,614.00771
4822,22050,0.0,257.2273
4823,22050,0.0,270.47138
4824,22050,0.0,235.31057
4825,22050,0.0,86.67383
4826,22050,0.0,156.42077
4827,22050,0.0,373.41995
4828,22050,0.0,416.7571
4829,22050,0.0,245.31546
4830,22050,0.0,100.10077
4831,22050,0.0,280.24118
4832,22050,0.0,569.46893
4833,22050,0.0,149.89016
4834,22050,0.0,205.53098
4835,22050,0.0,151.71873
4836,22050,0.0,202.39628
4837,22050,0.0,296.12363
4838,22050,0.0,203.17995
4839,22050,0.0,263.57506
4840,22050,0.0,68.41424
4841,22050,0.0,245.75955
4842,22050,0.0,311.19628
4843,22050,0.0,132.51873
4844,22050,0.0,27.0624
4845,22050,0.0,278.38649
4846,22050,0.0,173.58322
4847,22050,0.0,254.24934
4848,22050,0.0,122.51383
4849,22050,0.0,437.28934
4850,22050,0.0,135.41832
4851,22050,0.0,51.12118
4852,22050,0.0,594.85995
4853,22050,0.0,305.10975
4854,22050,0.0,237.5571
4855,22050,0.0,129.48853
4856,22050,0.0,197.79873
4857,22050,0.0,254.98077
4858,22050,0.0,232.48934
4859,22050,0.0,232.95955
4860,22050,0.0,313.10322
4861,22050,0.0,217.86077
4862,22050,0.0,259.60444
4863,22050,0.0,70.53016
4864,22050,0.0,74.762
4865,22050,0.0,421.27628
4866,22050,0.0,248.86812
4867,22050,0.0,226.21995
4868,22050,0.0,360.75057
4869,22050,0.0,239.33342
4870,22050,0.0,275.12118
4871,22050,0.0,327.67955
4872,22050,0.0,162.66404
4873,22050,0.0,209.34485
4874,22050,0.0,253.59628
4875,22050,0.0,190.56281
4876,22050,0.0,127.99955
4877,22050,0.0,219.24526
4878,22050,0.0,138.84036
4879,22050,0.0,211.35628
4880,22050,0.0,171.72853
4881,22050,0.0,180.50567
4882,22050,0.0,185.99138
4883,22050,0.0,220.76036
4884,22050,0.0,212.11383
4885,22050,0.0,195.65669
4886,22050,0.0,242.07628
4887,22050,0.0,254.64118
4888,22050,0.0,192.13016
4889,22050,0.0,70.03383
4890,22050,0.0,204.09424
4891,22050,0.0,234.47465
4892,22050,0.0,234.65751
4893,22050,0.0,182.80444
4894,22050,0.0,283.14077
4895,22050,0.0,228.85832
4896,22050,0.0,179.93098
4897,22050,0.0,389.95546
4898,22050,0.0,479.45098
4899,22050,0.0,189.88363
4900,22050,0.0,478.92853
4901,22050,0.0,142.91546
4902,22050,0.0,216.39791
4903,22050,0.0,202.78812
4904,22050,0.0,220.55138
4905,22050,0.0,343.58812
4906,22050,0.0,199.57506
4907,22050,0.0,196.12689
4908,22050,0.0,172.06812
4909,22050,0.0,165.72036
4910,22050,0.0,313.75628
4911,22050,0.0,279.84934
4912,22050,0.0,263.6273
4913,22050,0.0,208.56118
4914,22050,0.0,227.10812
4915,22050,0.0,396.77342
4916,22050,0.0,114.33751
4917,22050,0.0,248.99873
4918,22050,0.0,135.8624
4919,22050,0.0,303.22893
4920,22050,0.0,242.20689
4921,22050,0.0,191.65995
4922,22050,0.0,281.52118
4923,22050,0.0,257.85424
4924,22050,0.0,109.71383
4925,22050,0.0,243.85261
4926,22050,0.0,257.4624
4927,22050,0.0,199.81016
4928,22050,0.0,236.53832
4929,22050,0.0,162.32444
4930,22050,0.0,170.44853
4931,22050,0.0,184.39791
4932,22050,0.0,127.03302
4933,22050,0.0,216.68526
4934,22050,0.0,191.73832
4935,22050,0.0,342.30812
4936,22050,0.0,272.53506
4937,22050,0.0,115.53914
4938,22050,0.0,178.49424
4939,22050,0.0,245.10649
4940,22050,0.0,300.82567
4941,22050,0.0,632.34567
4942,22050,0.0,26.80118
4943,22050,0.0,262.50404
4944,22050,0.0,294.24281
4945,22050,0.0,74.34404
4946,22050,0.0,180.24444
4947,22050,0.0,56.13669
4948,22050,0.0,318.22322
4949,22050,0.0,234.1873
4950,22050,0.0,115.69587
4951,22050,0.0,339.87873
4952,22050,0.0,332.45995
4953,22050,0.0,169.27302
4954,22050,0.0,207.93424
4955,22050,0.0,132.23138
4956,22050,0.0,298.68363
4957,22050,0.0,201.16853
4958,22050,0.0,217.7824
4959,22050,0.0,387.16036
4960,22050,0.0,205.73995
4961,22050,0.0,158.45832
4962,22050,0.0,239.67302
4963,22050,0.0,139.78077
4964,22050,0.0,315.92444
4965,22050,0.0,213.91628
4966,22050,0.0,173.322
4967,22050,0.0,188.96934
4968,22050,0.0,249.39057
4969,22050,0.0,170.08281
4970,22050,0.0,299.93751
4971,22050,0.0,464.5873
4972,22050,0.0,172.59057
4973,22050,0.0,316.49914
4974,22050,0.0,183.95383
4975,22050,0.0,134.76526
4976,22050,0.0,354.19383
4977,22050,0.0,185.39057
4978,22050,0.0,165.04118
4979,22050,0.0,278.96118
4980,22050,0.0,288.49587
4981,22050,0.0,233.97832
4982,22050,0.0,466.05016
4983,22050,0.0,280.97261
4984,22050,0.0,205.13914
4985,22050,0.0,186.01751
4986,22050,0.0,101.43302
4987,22050,0.0,303.20281
4988,22050,0.0,185.28608
4989,22050,0.0,236.59057
4990,22050,0.0,220.31628
4991,22050,0.0,286.98077
4992,22050,0.0,177.00526
4993,22050,0.0,221.04771
4994,22050,0.0,409.88689
4995,22050,0.0,219.48036
4996,22050,0.0,81.50159
4997,22050,0.0,289.38404
4998,22050,0.0,492.45995
4999,22050,0.0,173.42649
5000,22050,0.0,260.04853
5001,22050,0.0,200.41098
5002,22050,0.0,168.95955
5003,22050,0.0,119.06567
5004,22050,0.0,196.12689
5005,22050,0.0,193.74975
5006,22050,0.0,271.82975
5007,22050,0.0,182.282
5008,22050,0.0,102.37342
5009,22050,0.0,277.7073
5010,22050,0.0,185.15546
5011,22050,0.0,860.39465
5012,22050,0.0,160.26077
5013,22050,0.0,180.92363
5014,22050,0.0,118.282
5015,22050,0.0,340.53179
5016,22050,0.0,183.61424
5017,22050,0.0,264.88118
5018,22050,0.0,329.32526
5019,22050,0.0,213.41995
5020,22050,0.0,212.40118
5021,22050,0.0,253.43955
5022,22050,0.0,178.15465
5023,22050,0.0,218.38322
5024,22050,0.0,293.53751
5025,22050,0.0,327.05261
5026,22050,0.0,284.76036
5027,22050,0.0,312.08444
5028,22050,0.0,185.23383
5029,22050,0.0,242.93832
5030,22050,0.0,178.57261
5031,22050,0.0,369.26649
5032,22050,0.0,192.13016
5033,22050,0.0,230.76526
5034,22050,0.0,341.05424
5035,22050,0.0,177.26649
5036,22050,0.0,271.49016
5037,22050,0.0,199.28771
5038,22050,0.0,196.93669
5039,22050,0.0,205.50485
5040,22050,0.0,217.91302
5041,22050,0.0,172.09424
5042,22050,0.0,195.02975
5043,22050,0.0,244.45342
5044,22050,0.0,175.96036
5045,22050,0.0,159.16363
5046,22050,0.0,212.40118
5047,22050,0.0,258.63791
5048,22050,0.0,157.6224
5049,22050,0.0,189.72689
5050,22050,0.0,410.98404
5051,22050,0.0,214.9873
5052,22050,0.0,298.70975
5053,22050,0.0,204.19873
5054,22050,0.0,184.42404
5055,22050,0.0,250.69669
5056,22050,0.0,192.62649
5057,22050,0.0,285.28281
5058,22050,0.0,240.09098
5059,22050,0.0,330.94485
5060,22050,0.0,241.26649
5061,22050,0.0,200.30649
5062,22050,0.0,475.11465
5063,22050,0.0,358.71302
5064,22050,0.0,225.27955
5065,22050,0.0,257.35791
5066,22050,0.0,299.72853
5067,22050,0.0,209.57995
5068,22050,0.0,13.58322
5069,22050,0.0,236.35546
5070,22050,0.0,215.97995
5071,22050,0.0,188.18567
5072,22050,0.0,663.24853
5073,22050,0.0,200.202
5074,22050,0.0,299.78077
5075,22050,0.0,334.18404
5076,22050,0.0,200.82893
5077,22050,0.0,175.5424
5078,22050,0.0,238.05342
5079,22050,0.0,158.51057
5080,22050,0.0,241.76281
5081,22050,0.0,207.98649
5082,22050,0.0,257.25342
5083,22050,0.0,164.64934
5084,22050,0.0,130.61179
5085,22050,0.0,339.80036
5086,22050,0.0,200.04526
5087,22050,0.0,285.98812
5088,22050,0.0,152.842
5089,22050,0.0,301.81832
5090,22050,0.0,251.14077
5091,22050,0.0,215.40526
5092,22050,0.0,381.33506
5093,22050,0.0,216.24118
5094,22050,0.0,189.67465
5095,22050,0.0,116.92363
5096,22050,0.0,350.11873
5097,22050,0.0,325.72036
5098,22050,0.0,272.8224
5099,22050,0.0,173.97506
5100,22050,0.0,306.38975
5101,22050,0.0,195.13424
5102,22050,0.0,245.36771
5103,22050,0.0,272.69179
5104,22050,0.0,285.04771
5105,22050,0.0,268.12036
5106,22050,0.0,165.61587
5107,22050,0.0,188.44689
5108,22050,0.0,263.49669
5109,22050,0.0,243.04281
5110,22050,0.0,194.5073
5111,22050,0.0,222.61506
5112,22050,0.0,223.65995
5113,22050,0.0,440.76363
5114,22050,0.0,263.47057
5115,22050,0.0,246.20363
5116,22050,0.0,139.12771
5117,22050,0.0,204.87791
5118,22050,0.0,181.49832
5119,22050,0.0,168.12363
5120,22050,0.0,256.33914
5121,22050,0.0,292.85832
5122,22050,0.0,211.17342
5123,22050,0.0,120.42404
5124,22050,0.0,290.19383
5125,22050,0.0,319.97342
5126,22050,0.0,181.55057
5127,22050,0.0,65.95873
5128,22050,0.0,240.32608
5129,22050,0.0,199.02649
5130,22050,0.0,158.51057
5131,22050,0.0,239.46404
5132,22050,0.0,151.53587
5133,22050,0.0,231.67955
5134,22050,0.0,160.33914
5135,22050,0.0,186.53995
5136,22050,0.0,233.92608
5137,22050,0.0,228.85832
5138,22050,0.0,251.29751
5139,22050,0.0,223.76444
5140,22050,0.0,188.31628
5141,22050,0.0,160.23465
5142,22050,0.0,268.40771
5143,22050,0.0,317.09995
5144,22050,0.0,182.15138
5145,22050,0.0,272.84853
5146,22050,0.0,167.44444
5147,22050,0.0,286.04036
5148,22050,0.0,281.25995
5149,22050,0.0,341.2371
5150,22050,0.0,157.30893
5151,22050,0.0,200.80281
5152,22050,0.0,170.50077
5153,22050,0.0,52.03546
5154,22050,0.0,64.39138
5155,22050,0.0,44.30322
5156,22050,0.0,170.52689
5157,22050,0.0,104.93342
5158,22050,0.0,240.03873
5159,22050,0.0,333.21751
5160,22050,0.0,252.00281
5161,22050,0.0,243.1473
5162,22050,0.0,526.21016
5163,22050,0.0,254.1971
5164,22050,0.0,76.90404
5165,22050,0.0,439.30077
5166,22050,0.0,268.042
5167,22050,0.0,140.43383
5168,22050,0.0,239.46404
5169,22050,0.0,169.22077
5170,22050,0.0,195.18649
5171,22050,0.0,316.02893
5172,22050,0.0,347.42812
5173,22050,0.0,277.81179
5174,22050,0.0,416.23465
5175,22050,0.0,403.01669
5176,22050,0.0,180.79302
5177,22050,0.0,313.46893
5178,22050,0.0,249.67791
5179,22050,0.0,240.43057
5180,22050,0.0,1394.75546
5181,22050,0.0,193.54077
5182,22050,0.0,127.73832
5183,22050,0.0,210.52036
5184,22050,0.0,382.98077
5185,22050,0.0,233.45587
5186,22050,0.0,135.13098
5187,22050,0.0,527.82975
5188,22050,0.0,247.14404
5189,22050,0.0,216.18893
5190,22050,0.0,204.2771
5191,22050,0.0,24.13669
5192,22050,0.0,243.69587
5193,22050,0.0,190.92853
5194,22050,0.0,183.95383
5195,22050,0.0,218.67057
5196,22050,0.0,118.88281
5197,22050,0.0,307.87873
5198,22050,0.0,339.09506
5199,22050,0.0,327.65342
5200,22050,0.0,205.24363
5201,22050,0.0,195.83955
5202,22050,0.0,175.80363
5203,22050,0.0,490.55302
5204,22050,0.0,253.1522
5205,22050,0.0,208.14322
5206,22050,0.0,234.73587
5207,22050,0.0,264.82893
5208,22050,0.0,251.03628
5209,22050,0.0,268.17261
5210,22050,0.0,250.69669
5211,22050,0.0,213.68118
5212,22050,0.0,166.81751
5213,22050,0.0,242.83383
5214,22050,0.0,185.36444
5215,22050,0.0,96.86159
5216,22050,0.0,103.18322
5217,22050,0.0,409.99138
5218,22050,0.0,281.59955
5219,22050,0.0,473.46893
5220,22050,0.0,227.99628
5221,22050,0.0,171.93751
5222,22050,0.0,242.20689
5223,22050,0.0,248.55465
5224,22050,0.0,236.93016
5225,22050,0.0,188.62975
5226,22050,0.0,406.07302
5227,22050,0.0,308.50567
5228,22050,0.0,219.79383
5229,22050,0.0,201.82159
5230,22050,0.0,197.38077
5231,22050,0.0,351.84281
5232,22050,0.0,550.97424
5233,22050,0.0,263.49669
5234,22050,0.0,245.13261
5235,22050,0.0,216.13669
5236,22050,0.0,253.75302
5237,22050,0.0,199.78404
5238,22050,0.0,245.68118
5239,22050,0.0,98.11546
5240,22050,0.0,306.65098
5241,22050,0.0,269.7922
5242,22050,0.0,249.93914
5243,22050,0.0,196.91057
5244,22050,0.0,242.80771
5245,22050,0.0,111.46404
5246,22050,0.0,222.9024
5247,22050,0.0,250.90567
5248,22050,0.0,283.61098
5249,22050,0.0,229.40689
5250,22050,0.0,187.32363
5251,22050,0.0,233.40363
5252,22050,0.0,207.33342
5253,22050,0.0,140.5122
5254,22050,0.0,430.65424
5255,22050,0.0,323.3171
5256,22050,0.0,220.99546
5257,22050,0.0,308.63628
5258,22050,0.0,288.91383
5259,22050,0.0,50.15465
5260,22050,0.0,252.36853
5261,22050,0.0,363.31057
5262,22050,0.0,115.74812
5263,22050,0.0,222.6673
5264,22050,0.0,372.37506
5265,22050,0.0,454.84363
5266,22050,0.0,220.83873
5267,22050,0.0,184.2673
5268,22050,0.0,260.8322
5269,22050,0.0,131.082
5270,22050,0.0,216.60689
5271,22050,0.0,262.00771
5272,22050,0.0,288.07791
5273,22050,0.0,179.74812
5274,22050,0.0,265.32526
5275,22050,0.0,250.33098
5276,22050,0.0,236.77342
5277,22050,0.0,409.83465
5278,22050,0.0,232.202
5279,22050,0.0,125.85751
5280,22050,0.0,263.36608
5281,22050,0.0,155.27138
5282,22050,0.0,210.59873
5283,22050,0.0,149.96853
5284,22050,0.0,158.01424
5285,22050,0.0,153.0771
5286,22050,0.0,199.75791
5287,22050,0.0,227.05587
5288,22050,0.0,242.99057
5289,22050,0.0,333.322
5290,22050,0.0,138.52689
5291,22050,0.0,356.23138
5292,22050,0.0,294.24281
5293,22050,0.0,175.72526
5294,22050,0.0,86.22975
5295,22050,0.0,214.43873
5296,22050,0.0,256.46975
5297,22050,0.0,260.96281
5298,22050,0.0,30.45832
5299,22050,0.0,194.97751
5300,22050,0.0,244.27057
5301,22050,0.0,178.33751
5302,22050,0.0,140.09424
5303,22050,0.0,244.50567
5304,22050,0.0,147.87873
5305,22050,0.0,209.34485
5306,22050,0.0,184.92036
5307,22050,0.0,176.37832
5308,22050,0.0,263.73179
5309,22050,0.0,200.54159
5310,22050,0.0,659.46077
5311,22050,0.0,247.87546
5312,22050,0.0,213.7073
5313,22050,0.0,880.92689
5314,22050,0.0,199.23546
5315,22050,0.0,153.88689
5316,22050,0.0,158.40608
5317,22050,0.0,290.35057
5318,22050,0.0,304.45669
5319,22050,0.0,246.43873
5320,22050,0.0,253.77914
5321,22050,0.0,242.05016
5322,22050,0.0,185.5473
5323,22050,0.0,276.21832
5324,22050,0.0,29.49179
5325,22050,0.0,236.79955
5326,22050,0.0,325.48526
5327,22050,0.0,249.88689
5328,22050,0.0,229.27628
5329,22050,0.0,361.16853
5330,22050,0.0,273.81506
5331,22050,0.0,165.19791
5332,22050,0.0,192.33914
5333,22050,0.0,262.53016
5334,22050,0.0,229.79873
5335,22050,0.0,210.85995
5336,22050,0.0,210.96444
5337,22050,0.0,227.60444
5338,22050,0.0,203.75465
5339,22050,0.0,192.54812
5340,22050,0.0,230.05995
5341,22050,0.0,227.082
5342,22050,0.0,162.79465
5343,22050,0.0,377.75628
5344,22050,0.0,210.20689
5345,22050,0.0,240.45669
5346,22050,0.0,193.25342
5347,22050,0.0,161.95873
5348,22050,0.0,490.84036
5349,22050,0.0,312.05832
5350,22050,0.0,297.22077
5351,22050,0.0,204.82567
5352,22050,0.0,172.87791
5353,22050,0.0,258.84689
5354,22050,0.0,233.11628
5355,22050,0.0,1686.7522
5356,22050,0.0,157.07383
5357,22050,0.0,246.56934
5358,22050,0.0,182.9873
5359,22050,0.0,129.93261
5360,22050,0.0,190.27546
5361,22050,0.0,82.1024
5362,22050,0.0,107.62404
5363,22050,0.0,124.18567
5364,22050,0.0,207.04608
5365,22050,0.0,1061.79873
5366,22050,0.0,263.94077
5367,22050,0.0,262.37342
5368,22050,0.0,185.0771
5369,22050,0.0,279.90159
5370,22050,0.0,264.01914
5371,22050,0.0,221.64853
5372,22050,0.0,243.80036
5373,22050,0.0,216.2673
5374,22050,0.0,369.94567
5375,22050,0.0,225.59302
5376,22050,0.0,213.78567
5377,22050,0.0,307.40853
5378,22050,0.0,274.65098
5379,22050,0.0,32.41751
5380,22050,0.0,192.15628
5381,22050,0.0,220.02893
5382,22050,0.0,267.44118
5383,22050,0.0,185.44281
5384,22050,0.0,311.01342
5385,22050,0.0,210.36363
5386,22050,0.0,201.27302
5387,22050,0.0,214.07302
5388,22050,0.0,315.84608
5389,22050,0.0,197.58975
5390,22050,0.0,132.93669
5391,22050,0.0,174.75873
5392,22050,0.0,179.12118
5393,22050,0.0,271.09832
5394,22050,0.0,208.32608
5395,22050,0.0,179.17342
5396,22050,0.0,161.51465
5397,22050,0.0,189.962
5398,22050,0.0,274.31138
5399,22050,0.0,174.34077
5400,22050,0.0,226.32444
5401,22050,0.0,279.77098
5402,22050,0.0,129.48853
5403,22050,0.0,398.52363
5404,22050,0.0,301.71383
5405,22050,0.0,508.3424
5406,22050,0.0,390.32118
5407,22050,0.0,209.03138
5408,22050,0.0,381.30893
5409,22050,0.0,175.41179
5410,22050,0.0,336.43057
5411,22050,0.0,119.58812
5412,22050,0.0,203.78077
5413,22050,0.0,307.09506
5414,22050,0.0,279.84934
5415,22050,0.0,182.04689
5416,22050,0.0,167.28771
5417,22050,0.0,202.03057
5418,22050,0.0,251.01016
5419,22050,0.0,224.65261
5420,22050,0.0,246.04689
5421,22050,0.0,256.57424
5422,22050,0.0,209.55383
5423,22050,0.0,301.08689
5424,22050,0.0,94.6673
5425,22050,0.0,326.922
5426,22050,0.0,108.61669
5427,22050,0.0,434.15465
5428,22050,0.0,198.84363
5429,22050,0.0,149.9424
5430,22050,0.0,246.09914
5431,22050,0.0,368.06485
5432,22050,0.0,170.00444
5433,22050,0.0,260.80608
5434,22050,0.0,278.38649
5435,22050,0.0,211.82649
5436,22050,0.0,166.73914
5437,22050,0.0,266.762
5438,22050,0.0,221.6224
5439,22050,0.0,122.40934
5440,22050,0.0,287.00689
5441,22050,0.0,305.73669
5442,22050,0.0,424.51546
5443,22050,0.0,368.03873
5444,22050,0.0,335.17669
5445,22050,0.0,282.33098
5446,22050,0.0,194.58567
5447,22050,0.0,91.01016
5448,22050,0.0,156.52526
5449,22050,0.0,221.64853
5450,22050,0.0,143.882
5451,22050,0.0,325.66812
5452,22050,0.0,345.67791
5453,22050,0.0,377.10322
5454,22050,0.0,239.20281
5455,22050,0.0,551.54893
5456,22050,0.0,220.15955
5457,22050,0.0,269.73995
5458,22050,0.0,269.68771
5459,22050,0.0,243.48689
5460,22050,0.0,247.7971
5461,22050,0.0,208.37832
5462,22050,0.0,154.122
5463,22050,0.0,72.33261
5464,22050,0.0,174.602
5465,22050,0.0,245.10649
5466,22050,0.0,553.27302
5467,22050,0.0,282.61832
5468,22050,0.0,232.09751
5469,22050,0.0,90.46159
5470,22050,0.0,98.2722
5471,22050,0.0,180.32281
5472,22050,0.0,278.7522
5473,22050,0.0,190.04036
5474,22050,0.0,241.99791
5475,22050,0.0,186.64444
5476,22050,0.0,284.65587
5477,22050,0.0,144.48281
5478,22050,0.0,262.19057
5479,22050,0.0,186.09587
5480,22050,0.0,252.94322
5481,22050,0.0,434.15465
5482,22050,0.0,377.86077
5483,22050,0.0,185.0771
5484,22050,0.0,228.30975
5485,22050,0.0,177.68444
5486,22050,0.0,214.69995
5487,22050,0.0,32.1824
5488,22050,0.0,118.04689
5489,22050,0.0,334.13179
5490,22050,0.0,124.52526
5491,22050,0.0,319.84281
5492,22050,0.0,1253.92934
5493,22050,0.0,229.90322
5494,22050,0.0,168.88118
5495,22050,0.0,261.17179
5496,22050,0.0,392.35873
5497,22050,0.0,226.55955
5498,22050,0.0,134.81751
5499,22050,0.0,256.9922
5500,22050,0.0,211.56526
5501,22050,0.0,241.08363
5502,22050,0.0,337.13587
5503,22050,0.0,601.99138
5504,22050,0.0,164.70159
5505,22050,0.0,237.16526
5506,22050,0.0,184.78975
5507,22050,0.0,248.5024
5508,22050,0.0,267.17995
5509,22050,0.0,255.39873
5510,22050,0.0,260.62322
5511,22050,0.0,453.58975
5512,22050,0.0,205.37424
5513,22050,0.0,141.40036
5514,22050,0.0,297.53424
5515,22050,0.0,178.65098
5516,22050,0.0,199.96689
5517,22050,0.0,242.25914
5518,22050,0.0,382.14485
5519,22050,0.0,215.7971
5520,22050,0.0,140.32934
5521,22050,0.0,88.00608
5522,22050,0.0,158.71955
5523,22050,0.0,282.85342
5524,22050,0.0,309.83791
5525,22050,0.0,174.88934
5526,22050,0.0,228.75383
5527,22050,0.0,194.21995
5528,22050,0.0,53.21098
5529,22050,0.0,283.32363
5530,22050,0.0,125.77914
5531,22050,0.0,181.15873
5532,22050,0.0,318.37995
5533,22050,0.0,205.63546
5534,22050,0.0,420.07465
5535,22050,0.0,291.13424
5536,22050,0.0,271.59465
5537,22050,0.0,284.1073
5538,22050,0.0,162.0371
5539,22050,0.0,329.7171
5540,22050,0.0,256.15628
5541,22050,0.0,365.03465
5542,22050,0.0,248.2673
5543,22050,0.0,212.32281
5544,22050,0.0,141.50485
5545,22050,0.0,285.6224
5546,22050,0.0,191.21587
5547,22050,0.0,245.49832
5548,22050,0.0,140.69506
5549,22050,0.0,252.55138
5550,22050,0.0,245.7073
5551,22050,0.0,147.82649
5552,22050,0.0,272.95302
5553,22050,0.0,231.33995
5554,22050,0.0,54.96118
5555,22050,0.0,112.06485
5556,22050,0.0,169.482
5557,22050,0.0,249.18159
5558,22050,0.0,88.89424
5559,22050,0.0,318.56281
5560,22050,0.0,141.13914
5561,22050,0.0,187.42812
5562,22050,0.0,230.71302
5563,22050,0.0,247.562
5564,22050,0.0,441.52118
5565,22050,0.0,349.6224
5566,22050,0.0,353.07057
5567,22050,0.0,240.32608
5568,22050,0.0,271.3073
5569,22050,0.0,183.64036
5570,22050,0.0,210.25914
5571,22050,0.0,157.09995
5572,22050,0.0,368.92689
5573,22050,0.0,232.85506
5574,22050,0.0,185.83465
5575,22050,0.0,128.67873
5576,22050,0.0,224.80934
5577,22050,0.0,279.14404
5578,22050,0.0,78.94159
5579,22050,0.0,249.46893
5580,22050,0.0,321.01832
5581,22050,0.0,366.0273
5582,22050,0.0,197.72036
5583,22050,0.0,183.06567
5584,22050,0.0,274.18077
5585,22050,0.0,256.7571
5586,22050,0.0,325.19791
5587,22050,0.0,149.73342
5588,22050,0.0,205.94893
5589,22050,0.0,188.21179
5590,22050,0.0,248.92036
5591,22050,0.0,274.57261
5592,22050,0.0,219.84608
5593,22050,0.0,217.15546
5594,22050,0.0,165.04118
5595,22050,0.0,169.19465
5596,22050,0.0,368.79628
5597,22050,0.0,223.92118
5598,22050,0.0,161.82812
5599,22050,0.0,296.51546
5600,22050,0.0,134.39955
5601,22050,0.0,100.0224
5602,22050,0.0,210.33751
5603,22050,0.0,153.49506
5604,22050,0.0,223.21587
5605,22050,0.0,282.43546
5606,22050,0.0,320.1824
5607,22050,0.0,138.97098
5608,22050,0.0,506.27873
5609,22050,0.0,309.28934
5610,22050,0.0,256.46975
5611,22050,0.0,195.29098
5612,22050,0.0,281.80853
5613,22050,0.0,231.44444
5614,22050,0.0,212.97587
5615,22050,0.0,575.79057
5616,22050,0.0,295.07873
5617,22050,0.0,335.28118
5618,22050,0.0,245.78567
5619,22050,0.0,264.48934
5620,22050,0.0,292.28363
5621,22050,0.0,222.14485
5622,22050,0.0,183.14404
5623,22050,0.0,185.44281
5624,22050,0.0,201.82159
5625,22050,0.0,345.0771
5626,22050,0.0,191.92118
5627,22050,0.0,238.13179
5628,22050,0.0,454.1122
5629,22050,0.0,258.29832
5630,22050,0.0,195.70893
5631,22050,0.0,222.14485
5632,22050,0.0,140.19873
5633,22050,0.0,111.15057
5634,22050,0.0,213.99465
5635,22050,0.0,132.98893
5636,22050,0.0,192.7571
5637,22050,0.0,252.86485
5638,22050,0.0,81.91955
